,EventId,Station,SampleDate,SampleTime,Depth,SampleType,SampleReplicateType,Parameter,Qualifier,MeasureValue,Unit,Method,Lab,Problem,PrecisionPC,BiasPC,Details,Latitude,Longitude,geometry,x,y,coastal,blue,green,red,nir08,coastal_n,blue_n,green_n,red_n,nir08_n,datetime,eo:cloud_cover,proj:epsg,view:sun_azimuth,view:sun_elevation
13459,394671,TF5.6,2014-01-15,12:30:00,1,D,S1,TSS,,21.0,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.03582472222222221,0.044397592592592586,0.08105271604938272,0.09733679012345679,0.021197438271604932,81,81,81,81,81,2014-01-18T15:47:59.659437Z,13.56,32618,155.5423974,28.16766098
13978,394671,TF5.6,2014-01-15,12:30:00,1,D,S1,TURB_NTU,,20.6,NTU,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.03582472222222221,0.044397592592592586,0.08105271604938272,0.09733679012345679,0.021197438271604932,81,81,81,81,81,2014-01-18T15:47:59.659437Z,13.56,32618,155.5423974,28.16766098
14531,394671,TF5.6,2014-01-15,12:30:00,1,D,S1,VSS,,5.0,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.03582472222222221,0.044397592592592586,0.08105271604938272,0.09733679012345679,0.021197438271604932,81,81,81,81,81,2014-01-18T15:47:59.659437Z,13.56,32618,155.5423974,28.16766098
15024,394671,TF5.6,2014-01-15,12:30:00,1,ISM,M1,WTEMP,,5.39,DEG C,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.03582472222222221,0.044397592592592586,0.08105271604938272,0.09733679012345679,0.021197438271604932,81,81,81,81,81,2014-01-18T15:47:59.659437Z,13.56,32618,155.5423974,28.16766098
6,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,CHLA,,2.44,UG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
553,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,DIN,,0.324,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
1107,394496,TF5.6,2013-12-03,11:50:00,1,ISM,M1,DO,,9.96,MG/L,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
1812,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,DON,,0.266,MG/L,D02,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
2369,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,DOP,,0.009,MG/L,D01G,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
2900,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,FCOLI_C,<,25.0,COL/100 ML,L02,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
3425,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,FSS,,27.0,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
4124,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,NH4F,,0.119,MG/L,L01,VADCLS,,,,EPA ammonia distillation requirement waived per client request,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
4675,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,NO23F,,0.205,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
5202,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,NO2F,G,0.003,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
5754,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,NO3F,,0.202,MG/L,D01G,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
6369,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,PC,,1.19,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
6918,394496,TF5.6,2013-12-03,11:50:00,1,ISM,M1,PH,,7.8,SU,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
7434,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,PHEO,,6.42,UG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
7986,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,PN,G,0.151,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
8511,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,PO4F,G,0.008,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
9062,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,PP,,0.0363,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
9850,394496,TF5.6,2013-12-03,11:50:00,0,ISM,M1,SECCHI,,0.3,M,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
10811,394496,TF5.6,2013-12-03,11:50:00,1,ISM,M1,SPCOND,,490.0,UMHOS/CM,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
11331,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,TDN,,0.59,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
11884,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,TDP,,0.017,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
13094,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,TP,,0.0533,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
13458,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,TSS,,33.0,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
13979,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,TURB_NTU,,22.6,NTU,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
14530,394496,TF5.6,2013-12-03,11:50:00,1,D,S1,VSS,,6.0,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
15019,394496,TF5.6,2013-12-03,11:50:00,1,ISM,M1,WTEMP,,8.32,DEG C,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,0.014177808641975306,0.02380858024691358,0.053224753086419746,0.0470454012345679,0.00901188271604938,81,81,81,81,81,2013-12-01T15:48:28.292876Z,9.76,32618,161.5119596,28.39152253
7,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,CHLA,,5.09,UG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
552,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,DIN,,0.189,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
1109,394494,TF5.6,2013-10-01,11:30:00,1,ISM,M1,DO,,6.5,MG/L,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
1811,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,DON,,0.24,MG/L,D02,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
2370,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,DOP,,0.0,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
2899,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,FCOLI_C,<,25.0,COL/100 ML,L02,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
3426,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,FSS,,6.0,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
4123,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,NH4F,,0.024,MG/L,L01,VADCLS,,,,EPA ammonia distillation requirement waived per client request,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
4676,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,NO23F,,0.165,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
5201,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,NO2F,G,0.002,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
5755,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,NO3F,,0.163,MG/L,D01G,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
6368,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,PC,,0.982,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
6920,394494,TF5.6,2013-10-01,11:30:00,1,ISM,M1,PH,,7.58,SU,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
7433,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,PHEO,,4.25,UG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
7987,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,PN,G,0.072,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
8510,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,PO4F,,0.016,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
9063,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,PP,,0.0229,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
9585,394494,TF5.6,2013-10-01,11:30:00,1,ISM,M1,SALINITY,,0.6,PPT,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
9848,394494,TF5.6,2013-10-01,11:30:00,0,ISM,M1,SECCHI,,0.6,M,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
10561,394494,TF5.6,2013-10-01,11:30:00,1,ISM,M1,SIGMA_T,,-1.73986,NONE,D01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
10809,394494,TF5.6,2013-10-01,11:30:00,1,ISM,M1,SPCOND,,1256.0,UMHOS/CM,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
11332,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,TDN,,0.429,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
11883,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,TDP,,0.016,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
13095,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,TP,,0.0389,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
13457,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,TSS,,10.0,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
13980,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,TURB_NTU,,8.87,NTU,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
14529,394494,TF5.6,2013-10-01,11:30:00,1,D,S1,VSS,,4.0,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
15021,394494,TF5.6,2013-10-01,11:30:00,1,ISM,M1,WTEMP,,22.13,DEG C,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2013-09-28T15:48:43.124917Z,89.5,32618,153.47290677,46.9950579
13,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,CHLA,,2.33,UG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
546,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,DIN,,0.675,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
1116,394672,TF5.6,2014-02-04,12:25:00,1,ISM,M1,DO,,12.92,MG/L,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
1805,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,DON,,0.142,MG/L,D02,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
2376,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,DOP,,0.008,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
2893,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,FCOLI_C,<,25.0,COL/100 ML,L02,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
3432,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,FSS,,27.0,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
4128,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,NH4F,,0.158,MG/L,L01,VADCLS,,,,EPA ammonia distillation requirement waived per client request,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
4671,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,NO23F,,0.517,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
5206,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,NO2F,G,0.006,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
5750,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,NO3F,,0.511,MG/L,D01G,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
6373,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,PC,,1.07,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
6916,394672,TF5.6,2014-02-04,12:25:00,1,ISM,M1,PH,,7.53,SU,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
7438,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,PHEO,,2.38,UG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
7982,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,PN,G,0.06,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
8515,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,PO4F,,0.013,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
9058,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,PP,,0.0452,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
9844,394672,TF5.6,2014-02-04,12:25:00,0,ISM,M1,SECCHI,,0.3,M,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
10807,394672,TF5.6,2014-02-04,12:25:00,1,ISM,M1,SPCOND,,171.0,UMHOS/CM,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
11334,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,TDN,,0.817,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
11881,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,TDP,,0.021,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
13098,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,TP,,0.0662,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
13453,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,TSS,,29.0,MG/L,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
13984,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,TURB_NTU,,29.4,NTU,L01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
14525,394672,TF5.6,2014-02-04,12:25:00,1,D,S1,VSS,,2.0,MG/L,D01,VADCLS,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
15022,394672,TF5.6,2014-02-04,12:25:00,1,ISM,M1,WTEMP,,2.09,DEG C,F01,,,,,,37.27272,-76.99057,POINT (-76.99057 37.27272),323520.0,4126980.0,,,,,,0,0,0,0,0,2014-02-03T15:47:52.873330Z,37.87,32618,152.93554428,31.6371219
